ts,price_close,price_mean,volume,ask_close,bid_close
1782864600,0.8800,0.8691,3901.80,0.9000,0.8800
1782864660,0.8900,0.8818,825.61,0.8900,0.8800
1782864720,0.8900,0.8895,7325.06,0.8900,0.8800
1782864780,0.8800,0.8805,834.06,0.8800,0.8700
1782864840,0.8600,0.8692,797.67,0.8700,0.8600
1782864900,0.8700,0.8661,653.71,0.8700,0.8600
1782864960,0.8700,0.8696,2951.73,0.8700,0.8600
1782865020,0.8700,0.8666,1840.32,0.8700,0.8600
1782865080,0.8600,0.8607,2000.83,0.8700,0.8600
1782865140,0.8700,0.8688,1969.23,0.8700,0.8600
1782865200,0.8800,0.8715,3180.91,0.8900,0.8800
1782865260,0.8900,0.8870,837.31,0.8900,0.8700
1782865320,0.8900,0.8977,3056.88,0.9200,0.9100
1782865380,0.9100,0.9103,3906.40,0.9100,0.9000
1782865440,0.9100,0.9085,1556.98,0.9100,0.9000
1782865500,0.9100,0.9053,614.94,0.9200,0.9100
1782865560,0.9200,0.9254,1199.49,0.9200,0.9100
1782865620,0.9100,0.9116,1065.60,0.9200,0.9100
1782865680,0.9300,0.9198,1631.36,0.9400,0.9300
1782865740,0.9600,0.9505,7200.55,0.9600,0.9500
1782865800,0.9600,0.9587,577.22,0.9700,0.9600
1782865860,0.9700,0.9694,13723.99,0.9700,0.9600
1782865920,0.9600,0.9616,1161.45,0.9700,0.9600
1782865980,0.9700,0.9618,306.55,0.9700,0.9500
1782866040,0.9600,0.9565,141.27,0.9700,0.9500
1782866100,0.9700,0.9742,3372.62,0.9800,0.9700
1782866160,0.9800,0.9795,25905.44,0.9900,0.9800
1782866220,0.9800,0.9788,7788.44,0.9900,0.9800
1782866280,0.9800,0.9800,5339.62,0.9900,0.9800
1782866340,0.9800,0.9863,14730.51,0.9900,0.9800
1782866400,0.9800,0.9816,35629.00,0.9900,0.9800
1782866460,0.9800,0.9897,12575.95,0.9900,0.9800
1782866520,0.9900,0.9841,4127.22,0.9900,0.9800
1782866580,0.9800,0.9811,9725.33,0.9900,0.9800
1782866640,0.9700,0.9797,5300.02,0.9800,0.9700
1782866700,0.9800,0.9800,1069.15,0.9800,0.9700
1782866760,0.9800,0.9774,1825.96,0.9800,0.9700
1782866820,0.9800,0.9758,919.04,0.9800,0.9700
